AreaSqKm,ORIG_FID,PourPtID,Shape_Area,Shape_Leng,et_mm,model,openet_version,year,month,year_month,units
3456.03870014,65,US11421000,3456038700.0,521880.0,30.18153835946261,ptjpl,2.0,2000,2,2000-02,mm
756.460799731,66,US11424000,756460800.0,286080.0,41.83256282438725,ptjpl,2.0,2000,2,2000-02,mm
269.041500106,67,US11424500,269041500.0,149400.0,40.81038996209778,ptjpl,2.0,2000,2,2000-02,mm
886.796099973,68,US11427000,886796100.0,274860.0,34.828189746159374,ptjpl,2.0,2000,2,2000-02,mm
312.417000165,69,US11451300,312417000.0,135960.0,26.656553524131567,ptjpl,2.0,2000,2,2000-02,mm
247.597200137,70,US11451715,247597200.0,168120.0,37.35427452082725,ptjpl,2.0,2000,2,2000-02,mm
1491.89580069,71,US11454000,1491895800.0,319200.0,41.33888602468448,ptjpl,2.0,2000,2,2000-02,mm
566.122500107,72,US11458000,566122500.0,179040.0,39.91781945465513,ptjpl,2.0,2000,2,2000-02,mm
2052.03059975,73,US11464000,2052030600.0,459720.0,23.869654541198084,ptjpl,2.0,2000,2,2000-02,mm
564.986699927,74,US11465350,564986700.0,232980.0,13.569141727149878,ptjpl,2.0,2000,2,2000-02,mm
652.401899981,75,US11466800,652401900.0,181620.0,35.2204255248946,ptjpl,2.0,2000,2,2000-02,mm
162.695700094,76,US11467200,162695700.0,83700.0,20.647550193523436,ptjpl,2.0,2000,2,2000-02,mm
417.9527999,77,US11467510,417952800.0,144660.0,18.049777795746177,ptjpl,2.0,2000,2,2000-02,mm
121.724999954,78,US11467553,121725000.0,85799.9999999,19.97417155386441,ptjpl,2.0,2000,2,2000-02,mm
214.877700035,79,US11467590,214877700.0,139320.0,24.0242650167944,ptjpl,2.0,2000,2,2000-02,mm
785.723400147,80,US11468000,785723400.0,239040.0,28.00049571925229,ptjpl,2.0,2000,2,2000-02,mm
273.559499995,81,US11468500,273559500.0,127260.0,29.42231299681668,ptjpl,2.0,2000,2,2000-02,mm
636.018299715,82,US11469000,636018300.0,201180.0,34.57558614651524,ptjpl,2.0,2000,2,2000-02,mm
1390.54410034,83,US11476500,1390544100.0,303840.0,30.983648155042516,ptjpl,2.0,2000,2,2000-02,mm
572.964299917,84,US11478500,572964300.0,202260.0,21.687511704145173,ptjpl,2.0,2000,2,2000-02,mm
1256.81670058,85,US11481000,1256816700.0,441180.0,27.04087703635692,ptjpl,2.0,2000,2,2000-02,mm
105.246000089,86,US11481200,105246000.0,76080.0,42.54586024986016,ptjpl,2.0,2000,2,2000-02,mm
718.369199931,87,US11482500,718369200.0,299760.0,30.52665838033493,ptjpl,2.0,2000,2,2000-02,mm
1982.50829976,88,US11517500,1982508300.0,309420.0,34.30903545881203,ptjpl,2.0,2000,2,2000-02,mm
1713.6117001,89,US11519500,1713611700.0,276960.0,23.434077436664303,ptjpl,2.0,2000,2,2000-02,mm
309.530700286,90,US11521500,309530700.0,115140.0,26.126170135225976,ptjpl,2.0,2000,2,2000-02,mm
1943.97389976,91,US11522500,1943973900.0,298680.0,17.911471154559834,ptjpl,2.0,2000,2,2000-02,mm
1980.42749955,92,US11528700,1980427500.0,311880.0,24.89692527962641,ptjpl,2.0,2000,2,2000-02,mm
1739.99609976,93,US11532650,1739996100.0,315300.0,33.417513541367114,ptjpl,2.0,2000,2,2000-02,mm
145.985399882,94,US14361600,145985400.0,84239.9999999,23.381822909919297,ptjpl,2.0,2000,2,2000-02,mm
272.266200128,95,US11449255,272266200.0,131040.0,12.249255154922151,ptjpl,2.0,2000,2,2000-02,mm
2481.75359978,96,US11329500,2481753600.0,511380.0,41.11744374360931,ptjpl,2.0,2000,2,2000-02,mm
114.434100085,97,US11479700,114434100.0,69840.0,35.86831717797545,ptjpl,2.0,2000,2,2000-02,mm
3766.68719953,99,US10259540,3766687200.0,441060.0,32.04460734024741,ptjpl,2.0,2000,2,2000-02,mm
4381.60139996,100,US10263000,4381601400.0,778080.0,38.99116060798206,ptjpl,2.0,2000,2,2000-02,mm
4344.63120031,101,US11251000,4344631200.0,544920.0,18.65899763225155,ptjpl,2.0,2000,2,2000-02,mm
5456.81969984,102,US11475000,5456819700.0,656040.0,19.506367813554203,ptjpl,2.0,2000,2,2000-02,mm
3727.0241995,103,US11527000,3727024200.0,536760.0,13.226226211848688,ptjpl,2.0,2000,2,2000-02,mm
663.269399935,1,US10254050,663269400.0,242340.0,4.061100776290647,ptjpl,2.0,2000,3,2000-03,mm
930.429899917,2,US10293000,930429900.0,217200.0,23.109879929294596,ptjpl,2.0,2000,3,2000-03,mm
630.950400039,3,US10296500,630950400.0,206460.0,17.048255329771678,ptjpl,2.0,2000,3,2000-03,mm
715.754700075,4,US10308200,715754700.0,197220.0,26.87224122267759,ptjpl,2.0,2000,3,2000-03,mm
2414.83949992,5,US10346000,2414839500.0,415320.0,45.40955144862259,ptjpl,2.0,2000,3,2000-03,mm
181.934999934,6,US11014000,181935000.0,81000.0,65.0326354333659,ptjpl,2.0,2000,3,2000-03,mm
338.848200244,7,US11016200,338848200.0,178320.0,53.62557307608109,ptjpl,2.0,2000,3,2000-03,mm
1112.57280013,8,US11023000,1112572800.0,280080.0,56.59413363255221,ptjpl,2.0,2000,3,2000-03,mm
288.950400036,9,US11025500,288950400.0,136260.0,44.02169487095188,ptjpl,2.0,2000,3,2000-03,mm
1439.31600004,10,US11042000,1439316000.0,353640.0,57.00206005788253,ptjpl,2.0,2000,3,2000-03,mm
285.299099907,11,US11046530,285299100.0,124080.0,64.0306979592656,ptjpl,2.0,2000,3,2000-03,mm
140.216400039,12,US11047300,140216400.0,115380.0,69.5203971471517,ptjpl,2.0,2000,3,2000-03,mm
314.527499988,13,US11057500,314527500.0,140280.0,46.46974528386048,ptjpl,2.0,2000,3,2000-03,mm
1098.84689995,14,US11059300,1098846900.0,270660.0,38.2868154021177,ptjpl,2.0,2000,3,2000-03,mm
120.073500007,15,US11062000,120073500.0,78540.0,45.09105390511692,ptjpl,2.0,2000,3,2000-03,mm
146.798999974,16,US11063510,146799000.0,87360.0,47.14725824638396,ptjpl,2.0,2000,3,2000-03,mm
1439.15040018,17,US11070365,1439150400.0,368220.0,41.7176014667355,ptjpl,2.0,2000,3,2000-03,mm
244.127700046,18,US11077500,244127700.0,139020.0,74.3043677472002,ptjpl,2.0,2000,3,2000-03,mm
408.6495003,19,US11092450,408649500.0,157380.0,61.615241121152,ptjpl,2.0,2000,3,2000-03,mm
396.102600109,20,US11097000,396102600.0,154920.0,62.44896737625934,ptjpl,2.0,2000,3,2000-03,mm
1455.72389965,21,US11102300,1455723900.0,253500.0,55.97128837465336,ptjpl,2.0,2000,3,2000-03,mm
1672.09649993,22,US11109000,1672096500.0,303480.0,63.39959744263693,ptjpl,2.0,2000,3,2000-03,mm
1083.42810003,23,US11109800,1083428100.0,271200.0,59.039197297932574,ptjpl,2.0,2000,3,2000-03,mm
651.033899883,24,US11113000,651033900.0,220380.0,55.90423370243508,ptjpl,2.0,2000,3,2000-03,mm
